steps_back,steps_forward,steps_back_spacing,steps_forward_spacing,add_downstream_data,add_upstream_data,max_depth,num_leaves,min_child_samples,n_estimators,learning_rate,reg_alpha,reg_lambda,colsample_bytree,train_time [s],prediction_time [s],MAPE,MAE,MSE
10,15,3,5,True,True,11,1720,150,500,0.02,45,45,0.6000000000000001,35.66032689999929,0.8453208000000814,0.058923579528987656,5.964391187819304,102.33925904243782
10,15,3,5,True,True,11,1720,250,500,0.02,45,45,0.5,29.046710600000097,0.7558847000000242,0.05907232672922006,5.989958456935681,102.28822148878547
10,15,3,5,True,True,10,1820,250,500,0.02,45,15,0.6000000000000001,24.906239700000242,0.7739180999997188,0.0590625785059399,5.995471494096323,102.76427260894545
10,15,3,5,True,True,12,1720,200,500,0.02,50,50,0.6000000000000001,33.351664799999526,0.8256993000004513,0.058792725691827155,5.954306226776565,102.13218981644593
10,15,3,5,True,True,12,1720,200,500,0.01,50,50,0.7,31.767620700000407,0.7003948000001401,0.05985912855033938,6.096129874520547,104.41467569984684
10,15,3,5,True,True,12,1720,250,500,0.02,50,50,0.6000000000000001,30.490403299999798,0.8976920000000064,0.05916087730369786,5.999389650017415,102.70794954993133
10,15,3,5,True,True,12,1580,150,500,0.02,45,50,0.6000000000000001,36.12233960000003,0.8955371000001833,0.05875578557184805,5.946986749650946,102.03409555371465
10,15,3,5,True,True,12,1560,150,500,0.01,40,50,0.7,35.132742299999336,0.7854360999999699,0.059788170190522995,6.075884907236893,103.89858103395973
10,15,3,5,True,True,12,1420,250,500,0.02,45,50,0.7,30.01786540000012,0.8010767999999189,0.05892159526441004,5.977734499006071,102.48839122471136
10,15,3,5,True,True,12,1820,150,500,0.01,40,45,0.5,35.81448420000106,0.8077701000006527,0.05983465767954057,6.075380093808988,103.18959849708153
10,15,3,5,True,True,11,1720,200,500,0.02,50,45,0.6000000000000001,32.279800200000864,0.8107288000001063,0.05892207135962191,5.96698606801797,102.42703481018766
